Entity,Code,Year,Gas Consumption - EJ
France,FRA,1979,0.87255361278
France,FRA,1980,0.906191117604
France,FRA,1981,0.920581191072
France,FRA,1982,0.8847801154799999
France,FRA,1983,0.9424889988840001
France,FRA,1984,0.9611712122399999
France,FRA,1985,1.028849410728
France,FRA,1986,1.034694895284
France,FRA,1987,1.0469376009
France,FRA,1988,1.041700500252
France,FRA,1989,1.0193318932320001
France,FRA,1990,1.0899126000000001
France,FRA,1991,1.1939985
France,FRA,1992,1.1915639999999998
France,FRA,1993,1.2186531
France,FRA,1994,1.1633409
France,FRA,1995,1.2383217
France,FRA,1996,1.3685273999999998
France,FRA,1997,1.3120893
France,FRA,1998,1.3989411
France,FRA,1999,1.4263614
France,FRA,2000,1.4974686000000001
France,FRA,2001,1.5720624
France,FRA,2002,1.5693939
France,FRA,2003,1.6461656999999998
France,FRA,2004,1.6809308999999997
France,FRA,2005,1.7176527
France,FRA,2006,1.6588998
France,FRA,2007,1.6113933
France,FRA,2008,1.6699122
France,FRA,2009,1.6103186999999999
France,FRA,2010,1.7843202
France,FRA,2011,1.5486852627
France,FRA,2012,1.5999946209
France,FRA,2013,1.6251535332
France,FRA,2014,1.3647006189
France,FRA,2015,1.4670635247
France,FRA,2016,1.6030778247
France,FRA,2017,1.6115651631
France,FRA,2018,1.53763557723699
France,FRA,2019,1.5636489723
Germany,DEU,1965,0.11151242500264999
Germany,DEU,1966,0.134027719974559
Germany,DEU,1967,0.17275913476555602
Germany,DEU,1968,0.28393106381399896
Germany,DEU,1969,0.404338945620296
Germany,DEU,1970,0.575055104660612
Germany,DEU,1971,0.7596890358291221
Germany,DEU,1972,0.9836076877142149
Germany,DEU,1973,1.26838999141373
Germany,DEU,1974,1.58675370859687
Germany,DEU,1975,1.6745165407936102
Germany,DEU,1976,1.7722388796508999
Germany,DEU,1977,1.88204882488251
Germany,DEU,1978,2.01752365266245
Germany,DEU,1979,2.23012081407017
Germany,DEU,1980,2.19862493830607
Germany,DEU,1981,2.10217945927706
Germany,DEU,1982,1.9507013216494098
Germany,DEU,1983,2.02803646524858
Germany,DEU,1984,2.1178848351648303
Germany,DEU,1985,2.09336912646196
Germany,DEU,1986,2.08728276128052
Germany,DEU,1987,2.26302123564538
Germany,DEU,1988,2.2278650283735497
Germany,DEU,1989,2.2800885953499903
Germany,DEU,1990,2.29278
Germany,DEU,1991,2.409094
Germany,DEU,1992,2.381857
Germany,DEU,1993,2.520408
Germany,DEU,1994,2.566538
Germany,DEU,1995,2.7985450000000003
Germany,DEU,1996,3.1316759999999997
Germany,DEU,1997,2.991721
Germany,DEU,1998,3.019141
Germany,DEU,1999,3.010287
Germany,DEU,2000,2.9852849999999997
Germany,DEU,2001,3.148135
Germany,DEU,2002,3.1432599999999997
Germany,DEU,2003,3.181391
Germany,DEU,2004,3.1975580000000003
Germany,DEU,2005,3.25011777101064
Germany,DEU,2006,3.3122482735878
Germany,DEU,2007,3.1909030508088603
Germany,DEU,2008,3.2220226911707903
Germany,DEU,2009,3.03948437928718
Germany,DEU,2010,3.1705650000000003
Germany,DEU,2011,2.910986
Germany,DEU,2012,2.919962
Germany,DEU,2013,3.0590759999999997
Germany,DEU,2014,2.660221
Germany,DEU,2015,2.77033
Germany,DEU,2016,3.0558509999999997
Germany,DEU,2017,3.158585
Germany,DEU,2018,3.090626
Germany,DEU,2019,3.19164646148867
Greece,GRC,1965,0
Greece,GRC,1966,0
Greece,GRC,1967,0
Greece,GRC,1968,0
Greece,GRC,1969,0
Greece,GRC,1970,0
Greece,GRC,1971,0
Greece,GRC,1972,0
Greece,GRC,1973,0
Greece,GRC,1974,0
Greece,GRC,1975,0
Greece,GRC,1976,0
Greece,GRC,1977,0
Greece,GRC,1978,0
Greece,GRC,1979,0
Greece,GRC,1980,0
Greece,GRC,1981,0
Greece,GRC,1982,0.0030366
Greece,GRC,1983,0.0028944
Greece,GRC,1984,0.0031842
Greece,GRC,1985,0.0029925
Greece,GRC,1986,0.0040995
Greece,GRC,1987,0.00468
Greece,GRC,1988,0.0056133
Greece,GRC,1989,0.005661
Greece,GRC,1990,0.005783399999999999
Greece,GRC,1991,0.0057132
Greece,GRC,1992,0.0052794
Greece,GRC,1993,0.0038933999999999996
Greece,GRC,1994,0.0019917000000000003
Greece,GRC,1995,0.0018369
Greece,GRC,1996,0.0020636999999999995
Greece,GRC,1997,0.0071595
Greece,GRC,1998,0.029322596160000002
Greece,GRC,1999,0.052573341600000004
Greece,GRC,2000,0.07056675288
Greece,GRC,2001,0.06964116588
Greece,GRC,2002,0.07489850004
Greece,GRC,2003,0.08467269876
Greece,GRC,2004,0.09307702872000001
Greece,GRC,2005,0.093717
Greece,GRC,2006,0.1104948
Greece,GRC,2007,0.13992412282812
Greece,GRC,2008,0.145896488969558
Greece,GRC,2009,0.122513194175629
Greece,GRC,2010,0.13426419344536
Greece,GRC,2011,0.16556357275126501
Greece,GRC,2012,0.15216544107223098
Greece,GRC,2013,0.134304933432646
Greece,GRC,2014,0.10239368546207302
Greece,GRC,2015,0.11056996692
Greece,GRC,2016,0.1439208
Greece,GRC,2017,0.1735668
Greece,GRC,2018,0.16994124
Greece,GRC,2019,0.185297279934215
Hong Kong,HKG,1965,0
Hong Kong,HKG,1966,0
Hong Kong,HKG,1967,0
Hong Kong,HKG,1968,0
Hong Kong,HKG,1969,0
Hong Kong,HKG,1970,0
Hong Kong,HKG,1971,0
Hong Kong,HKG,1972,0
Hong Kong,HKG,1973,0
Hong Kong,HKG,1974,0
Hong Kong,HKG,1975,0
Hong Kong,HKG,1976,0
Hong Kong,HKG,1977,0
Hong Kong,HKG,1978,0
Hong Kong,HKG,1979,0
Hong Kong,HKG,1980,0
Hong Kong,HKG,1981,0
Hong Kong,HKG,1982,0
Hong Kong,HKG,1983,0
Hong Kong,HKG,1984,0
Hong Kong,HKG,1985,0
Hong Kong,HKG,1986,0
Hong Kong,HKG,1987,0
Hong Kong,HKG,1988,0
Hong Kong,HKG,1989,0
Hong Kong,HKG,1990,0
Hong Kong,HKG,1991,0
Hong Kong,HKG,1992,0
Hong Kong,HKG,1993,0
Hong Kong,HKG,1994,0
Hong Kong,HKG,1995,0.0010942101
Hong Kong,HKG,1996,0.0693672471
Hong Kong,HKG,1997,0.1083117447
Hong Kong,HKG,1998,0.1016123643
Hong Kong,HKG,1999,0.11204869320000001
Hong Kong,HKG,2000,0.10129299669
Hong Kong,HKG,2001,0.10222811739
Hong Kong,HKG,2002,0.09711912609
Hong Kong,HKG,2003,0.06245130591
Hong Kong,HKG,2004,0.09021952529999999
Hong Kong,HKG,2005,0.09042753950999999
Hong Kong,HKG,2006,0.0992046339
Hong Kong,HKG,2007,0.09267944858999999
Hong Kong,HKG,2008,0.1072111086
Hong Kong,HKG,2009,0.10412144649
Hong Kong,HKG,2010,0.12939526250999997
Hong Kong,HKG,2011,0.10305137519999999
Hong Kong,HKG,2012,0.09489324689999999
Hong Kong,HKG,2013,0.0893997972
Hong Kong,HKG,2014,0.0859334292
Hong Kong,HKG,2015,0.10964293650000001
Hong Kong,HKG,2016,0.112556347558594
Hong Kong,HKG,2017,0.112180978344727
Hong Kong,HKG,2018,0.10862460241699198
Hong Kong,HKG,2019,0.11218184121093801
Hungary,HUN,1965,0.048950099999999996
Hungary,HUN,1966,0.06068250000000001
Hungary,HUN,1967,0.07788510000000001
Hungary,HUN,1968,0.0980244
Hungary,HUN,1969,0.11669760000000001
Hungary,HUN,1970,0.1308708
Hungary,HUN,1971,0.13627979999999998
Hungary,HUN,1972,0.1470951
Hungary,HUN,1973,0.1746729
Hungary,HUN,1974,0.1860318
Hungary,HUN,1975,0.20665170000000002
Hungary,HUN,1976,0.24813809999999997
Hungary,HUN,1977,0.2674071
Hungary,HUN,1978,0.2928285
Hungary,HUN,1979,0.30932009999999993
Hungary,HUN,1980,0.33379109999999995
Hungary,HUN,1981,0.3414276
Hungary,HUN,1982,0.3565755
Hungary,HUN,1983,0.35548470000000004
Hungary,HUN,1984,0.36203579999999996
Hungary,HUN,1985,0.369603
Hungary,HUN,1986,0.39204809999999995
Hungary,HUN,1987,0.38921849999999997
Hungary,HUN,1988,0.3849777
Hungary,HUN,1989,0.3922128
Hungary,HUN,1990,0.373172
Hungary,HUN,1991,0.370042
Hungary,HUN,1992,0.32529600000000003
Hungary,HUN,1993,0.350056
Hungary,HUN,1994,0.353506
Hungary,HUN,1995,0.38413400000000003
Hungary,HUN,1996,0.428622
Hungary,HUN,1997,0.40649
Hungary,HUN,1998,0.409314
Hungary,HUN,1999,0.41470500000000005
Hungary,HUN,2000,0.40430900000000003
Hungary,HUN,2001,0.44843299999999997
Hungary,HUN,2002,0.45261599999999996
Hungary,HUN,2003,0.497645
Hungary,HUN,2004,0.490368
Hungary,HUN,2005,0.5063489999999999
Hungary,HUN,2006,0.47967200000000004
Hungary,HUN,2007,0.44819
Hungary,HUN,2008,0.44216099999999997
Hungary,HUN,2009,0.383171
Hungary,HUN,2010,0.410955
Hungary,HUN,2011,0.392887
Hungary,HUN,2012,0.350639
Hungary,HUN,2013,0.326885
Hungary,HUN,2014,0.292306
Hungary,HUN,2015,0.31358400000000003
Hungary,HUN,2016,0.336104
Hungary,HUN,2017,0.357629
Hungary,HUN,2018,0.346407
Hungary,HUN,2019,0.35319262934792206
Iceland,ISL,1965,0
Iceland,ISL,1966,0
Iceland,ISL,1967,0
Iceland,ISL,1968,0
Iceland,ISL,1969,0
Iceland,ISL,1970,0
Iceland,ISL,1971,0
Iceland,ISL,1972,0
Iceland,ISL,1973,0
Iceland,ISL,1974,0
Iceland,ISL,1975,0
Iceland,ISL,1976,0
Iceland,ISL,1977,0
Iceland,ISL,1978,0
Iceland,ISL,1979,0
Iceland,ISL,1980,0
Iceland,ISL,1981,0
Iceland,ISL,1982,0
Iceland,ISL,1983,0
Iceland,ISL,1984,0
Iceland,ISL,1985,0
Iceland,ISL,1986,0
Iceland,ISL,1987,0
Iceland,ISL,1988,0
Iceland,ISL,1989,0
Iceland,ISL,1990,0
Iceland,ISL,1991,0
Iceland,ISL,1992,0
Iceland,ISL,1993,0
Iceland,ISL,1994,0
Iceland,ISL,1995,0
Iceland,ISL,1996,0
Iceland,ISL,1997,0
Iceland,ISL,1998,0
Iceland,ISL,1999,0
Iceland,ISL,2000,0
Iceland,ISL,2001,0
Iceland,ISL,2002,0
Iceland,ISL,2003,0
Iceland,ISL,2004,0
Iceland,ISL,2005,0
Iceland,ISL,2006,0
Iceland,ISL,2007,0
Iceland,ISL,2008,0
Iceland,ISL,2009,0
Iceland,ISL,2010,0
Iceland,ISL,2011,0
Iceland,ISL,2012,0
Iceland,ISL,2013,0
Iceland,ISL,2014,0
Iceland,ISL,2015,0
Iceland,ISL,2016,0
Iceland,ISL,2017,0
Iceland,ISL,2018,0
Iceland,ISL,2019,0
India,IND,1965,0.008541072
India,IND,1966,0.009587772
India,IND,1967,0.012811608
India,IND,1968,0.01423512
India,IND,1969,0.017082144
India,IND,1970,0.022782478329765002
India,IND,1971,0.0241423875
India,IND,1972,0.0264812625
India,IND,1973,0.0264119625
India,IND,1974,0.0298942875
India,IND,1975,0.038270925
India,IND,1976,0.0464916375
India,IND,1977,0.04965345
India,IND,1978,0.055457325
India,IND,1979,0.068970825
India,IND,1980,0.0407917125
India,IND,1981,0.0712144125
India,IND,1982,0.093364425
India,IND,1983,0.11108789999999999
India,IND,1984,0.1272261375
India,IND,1985,0.1556218125
India,IND,1986,0.2174408775
India,IND,1987,0.25047722699999997
India,IND,1988,0.293417586
India,IND,1989,0.3488565465
India,IND,1990,0.41733846
India,IND,1991,0.464788863
India,IND,1992,0.5196488220000001
India,IND,1993,0.5280150645
India,IND,1994,0.570849048
India,IND,1995,0.650801844
India,IND,1996,0.7103419784999999
India,IND,1997,0.7722947925
India,IND,1998,0.8475435045
India,IND,1999,0.8684412659999999
India,IND,2000,0.9130569525
India,IND,2001,0.9153989459999999
India,IND,2002,0.95595885
India,IND,2003,1.023368346
India,IND,2004,1.104088986
India,IND,2005,1.23572295
India,IND,2006,1.29157875
India,IND,2007,1.39716938964799
India,IND,2008,1.43955597616279
India,IND,2009,1.76789105207214
India,IND,2010,2.12261839526261
India,IND,2011,2.1702915748366602
India,IND,2012,2.00516730603854
India,IND,2013,1.7646948657501103
India,IND,2014,1.7460564033552501
India,IND,2015,1.7210461503076202
India,IND,2016,1.82847534691441
India,IND,2017,1.93447961368431
India,IND,2018,2.091288899709
India,IND,2019,2.14851056794382
Indonesia,IDN,1965,0.018269999999999998
Indonesia,IDN,1966,0.0186354
Indonesia,IDN,1967,0.02276442
Indonesia,IDN,1968,0.02312982
Indonesia,IDN,1969,0.04359222
Indonesia,IDN,1970,0.04527306
Indonesia,IDN,1971,0.04578462
Indonesia,IDN,1972,0.04490766
Indonesia,IDN,1973,0.029232
Indonesia,IDN,1974,0.04118058
Indonesia,IDN,1975,0.0851382
Indonesia,IDN,1976,0.085869
Indonesia,IDN,1977,0.1827
Indonesia,IDN,1978,0.2112012
Indonesia,IDN,1979,0.2725884
Indonesia,IDN,1980,0.2568762
Indonesia,IDN,1981,0.2565108
Indonesia,IDN,1982,0.2437218
Indonesia,IDN,1983,0.327033
Indonesia,IDN,1984,0.381843
Indonesia,IDN,1985,0.4516344
Indonesia,IDN,1986,0.4870782
Indonesia,IDN,1987,0.5038866
Indonesia,IDN,1988,0.5349456
Indonesia,IDN,1989,0.5988905999999999
Indonesia,IDN,1990,0.6182290204215489
Indonesia,IDN,1991,0.711672495120004
Indonesia,IDN,1992,0.7761452278595949
Indonesia,IDN,1993,0.823287971286173
Indonesia,IDN,1994,0.974993180221874
Indonesia,IDN,1995,1.0281039140839099
Indonesia,IDN,1996,1.07029883968773
Indonesia,IDN,1997,1.11641087107085
Indonesia,IDN,1998,1.07636219821011
Indonesia,IDN,1999,1.1697021286404299
Indonesia,IDN,2000,1.1881854853350902
Indonesia,IDN,2001,1.2288451482340101
Indonesia,IDN,2002,1.33572409553363
Indonesia,IDN,2003,1.42409429682206
Indonesia,IDN,2004,1.30327862701894
Indonesia,IDN,2005,1.31016826765484
Indonesia,IDN,2006,1.3360090432232299
Indonesia,IDN,2007,1.24711349373204
Indonesia,IDN,2008,1.4290086820351202
Indonesia,IDN,2009,1.5156289808307901
Indonesia,IDN,2010,1.5857131327007
Indonesia,IDN,2011,1.5384348261484
Indonesia,IDN,2012,1.5469635105007902
Indonesia,IDN,2013,1.60219742074879
Indonesia,IDN,2014,1.5855052303191102
Indonesia,IDN,2015,1.64719989425681
Indonesia,IDN,2016,1.60670768836519
Indonesia,IDN,2017,1.55575221570259
Indonesia,IDN,2018,1.6030291354127197
Indonesia,IDN,2019,1.5774250391854399
Iran,IRN,1965,0.0281278041719682
Iran,IRN,1966,0.0294900706548628
Iran,IRN,1967,0.0309165949907241
Iran,IRN,1968,0.033023947557486
Iran,IRN,1969,0.0387501331526871
Iran,IRN,1970,0.0918883976232652
Iran,IRN,1971,0.106356463004034
Iran,IRN,1972,0.12174460857708
Iran,IRN,1973,0.14787745734330898
Iran,IRN,1974,0.15035429533358
Iran,IRN,1975,0.153391789722913
Iran,IRN,1976,0.17278446415226803
Iran,IRN,1977,0.17669061262349603
Iran,IRN,1978,0.136830346261899
Iran,IRN,1979,0.183314519232548
Iran,IRN,1980,0.163274546587727
Iran,IRN,1981,0.17740946020992998
Iran,IRN,1982,0.242967689317347
Iran,IRN,1983,0.277679195866624
Iran,IRN,1984,0.32323937578877004
Iran,IRN,1985,0.348711770757925
Iran,IRN,1986,0.33499708950956797
Iran,IRN,1987,0.410103610121502
Iran,IRN,1988,0.44522883581595
Iran,IRN,1989,0.562206069
Iran,IRN,1990,0.82074639636
Iran,IRN,1991,0.9551173700700002
Iran,IRN,1992,1.098658275156
Iran,IRN,1993,0.594473967
Iran,IRN,1994,0.9397901185200002
Iran,IRN,1995,1.1472478812
Iran,IRN,1996,1.3492578434399998
Iran,IRN,1997,1.4310846765
Iran,IRN,1998,1.6643285359200002
Iran,IRN,1999,1.9790150058000002
Iran,IRN,2000,2.1398716674
Iran,IRN,2001,2.3951773844999997
Iran,IRN,2002,2.8159317333
Iran,IRN,2003,2.8899625878
Iran,IRN,2004,3.35721671172
Iran,IRN,2005,3.4936884989999997
Iran,IRN,2006,3.8082239999999996
Iran,IRN,2007,4.267880037
Iran,IRN,2008,4.5283217562
Iran,IRN,2009,4.8525988302
Iran,IRN,2010,5.1980183478
Iran,IRN,2011,5.5149339888
Iran,IRN,2012,5.4916392186000005
Iran,IRN,2013,5.5380417479999995
Iran,IRN,2014,6.2424339803999995
Iran,IRN,2015,6.624701465399999
Iran,IRN,2016,7.06748571
Iran,IRN,2017,7.52809106826753
Iran,IRN,2018,8.06891685745314
Iran,IRN,2019,8.050259992029849
Iraq,IRQ,1965,0.017031599999999997
Iraq,IRQ,1966,0.0207594
Iraq,IRQ,1967,0.0165528
Iraq,IRQ,1968,0.016587
Iraq,IRQ,1969,0.026060400000000004
Iraq,IRQ,1970,0.026676
Iraq,IRQ,1971,0.031635
Iraq,IRQ,1972,0.031977
Iraq,IRQ,1973,0.031122000000000004
Iraq,IRQ,1974,0.028591200000000004
Iraq,IRQ,1975,0.044289
Iraq,IRQ,1976,0.061730999999999994
Iraq,IRQ,1977,0.0402876
Iraq,IRQ,1978,0.0417582
Iraq,IRQ,1979,0.0598842
Iraq,IRQ,1980,0.0438102
Iraq,IRQ,1981,0.021204
Iraq,IRQ,1982,0.023256
Iraq,IRQ,1983,0.016074
Iraq,IRQ,1984,0.020178
Iraq,IRQ,1985,0.02907
Iraq,IRQ,1986,0.05301
Iraq,IRQ,1987,0.12825
Iraq,IRQ,1988,0.19152
Iraq,IRQ,1989,0.22059
Iraq,IRQ,1990,0.13611600000000001
Iraq,IRQ,1991,0.059508000000000005
Iraq,IRQ,1992,0.07763400000000001
Iraq,IRQ,1993,0.08721
Iraq,IRQ,1994,0.10841400000000001
Iraq,IRQ,1995,0.10841400000000001
Iraq,IRQ,1996,0.11080799999999999
Iraq,IRQ,1997,0.10430999999999999
Iraq,IRQ,1998,0.10089
Iraq,IRQ,1999,0.10875599999999999
Iraq,IRQ,2000,0.10772999999999999
Iraq,IRQ,2001,0.09439199999999999
Iraq,IRQ,2002,0.080712
Iraq,IRQ,2003,0.053352
Iraq,IRQ,2004,0.0342
Iraq,IRQ,2005,0.049589999999999995
Iraq,IRQ,2006,0.049589999999999995
Iraq,IRQ,2007,0.16354645199999998
Iraq,IRQ,2008,0.2324745
Iraq,IRQ,2009,0.24669828
Iraq,IRQ,2010,0.25686936
Iraq,IRQ,2011,0.22686912
Iraq,IRQ,2012,0.22828842
Iraq,IRQ,2013,0.25461558
Iraq,IRQ,2014,0.2711100348
Iraq,IRQ,2015,0.262839483
Iraq,IRQ,2016,0.3562408116
Iraq,IRQ,2017,0.41136680744676896
Iraq,IRQ,2018,0.525616067705779
Iraq,IRQ,2019,0.7172373383343621
Ireland,IRL,1965,0
Ireland,IRL,1966,0
Ireland,IRL,1967,0
Ireland,IRL,1968,0
Ireland,IRL,1969,0
Ireland,IRL,1970,0
Ireland,IRL,1971,0
Ireland,IRL,1972,0
Ireland,IRL,1973,0
Ireland,IRL,1974,0
Ireland,IRL,1975,0
Ireland,IRL,1976,0
Ireland,IRL,1977,0
Ireland,IRL,1978,0
Ireland,IRL,1979,0.00994455
Ireland,IRL,1980,0.029036700000000002
Ireland,IRL,1981,0.043658999999999996
Ireland,IRL,1982,0.06406785
Ireland,IRL,1983,0.0693
Ireland,IRL,1984,0.07342335
Ireland,IRL,1985,0.0756063
Ireland,IRL,1986,0.05332635
Ireland,IRL,1987,0.05311845
Ireland,IRL,1988,0.06372135
Ireland,IRL,1989,0.072262575
Ireland,IRL,1990,0.07858623599999999
Ireland,IRL,1991,0.080512164
Ireland,IRL,1992,0.079632936
Ireland,IRL,1993,0.09047674800000001
Ireland,IRL,1994,0.092025864
Ireland,IRL,1995,0.097929252
Ireland,IRL,1996,0.111243276
Ireland,IRL,1997,0.116267436
Ireland,IRL,1998,0.117565344
Ireland,IRL,1999,0.125729604
Ireland,IRL,2000,0.144151524
Ireland,IRL,2001,0.15034798800000002
Ireland,IRL,2002,0.154325448
Ireland,IRL,2003,0.153195012
Ireland,IRL,2004,0.15294380400000002
Ireland,IRL,2005,0.145575036
Ireland,IRL,2006,0.16525299599999999
Ireland,IRL,2007,0.17940438
Ireland,IRL,2008,0.18794545199999999
Ireland,IRL,2009,0.17839954800000002
Ireland,IRL,2010,0.196821468
Ireland,IRL,2011,0.17312418
Ireland,IRL,2012,0.168852157034971
Ireland,IRL,2013,0.160819744447431
Ireland,IRL,2014,0.155817698971139
Ireland,IRL,2015,0.157549284
Ireland,IRL,2016,0.177143508
Ireland,IRL,2017,0.180679703634239
Ireland,IRL,2018,0.187579410573382
Ireland,IRL,2019,0.19137184918867498
Israel,ISR,1965,0.002651038221762
Israel,ISR,1966,0.0034367840864595
Israel,ISR,1967,0.0038486906142885
Israel,ISR,1968,0.00493897400667
Israel,ISR,1969,0.0050766015432195
Israel,ISR,1970,0.0046393168880835
Israel,ISR,1971,0.0043425880149555
Israel,ISR,1972,0.004292807842161
Israel,ISR,1973,0.0018633401934255
Israel,ISR,1974,0.0022771988848935
Israel,ISR,1975,0.002081006439174
Israel,ISR,1976,0.0020048720572529996
Israel,ISR,1977,0.0019921829935995
Israel,ISR,1978,0.0019599722935559998
Israel,ISR,1979,0.001395797001885
Israel,ISR,1980,0.000066373563726
Israel,ISR,1981,0.000070277891004
Israel,ISR,1982,0.0015646591566585
Israel,ISR,1983,0.0022166818120845
Israel,ISR,1984,0.0019355702480685
Israel,ISR,1985,0.001821368675187
Israel,ISR,1986,0.0013655384654805
Israel,ISR,1987,0.0015558744202829999
Israel,ISR,1988,0.0014280077019285
Israel,ISR,1989,0.0013108778835885
Israel,ISR,1990,0.0011342070742589997
Israel,ISR,1991,0.0009438711194565
Israel,ISR,1992,0.0008072196647265
Israel,ISR,1993,0.000804291419268
Israel,ISR,1994,0.0007427982646395
Israel,ISR,1995,0.0008657845738965
Israel,ISR,1996,0.0005436775734615
Israel,ISR,1997,0.0006490944099675
Israel,ISR,1998,0.000408002200551
Israel,ISR,1999,0.00036700676413199993
Israel,ISR,2000,0.000329915654991
Israel,ISR,2001,0.00034553296410300003
Israel,ISR,2002,0.000308441854962
Israel,ISR,2003,0.0002801354821965
Israel,ISR,2004,0.0410193
Israel,ISR,2005,0.0565308
Israel,ISR,2006,0.0789363
Israel,ISR,2007,0.09444780000000001
Israel,ISR,2008,0.1299519
Israel,ISR,2009,0.1440846
Israel,ISR,2010,0.18406979999999998
Israel,ISR,2011,0.17097120000000002
Israel,ISR,2012,0.0878985
Israel,ISR,2013,0.2388771
Israel,ISR,2014,0.2609379
Israel,ISR,2015,0.2898927
Israel,ISR,2016,0.3329802
Israel,ISR,2017,0.35617851
Israel,ISR,2018,0.3788253
Israel,ISR,2019,0.3877875
Italy,ITA,1965,0.26548920000000004
Italy,ITA,1966,0.2898765
Italy,ITA,1967,0.3166317
Italy,ITA,1968,0.3718566
Italy,ITA,1969,0.4082823
Italy,ITA,1970,0.44046720000000006
Italy,ITA,1971,0.455031
Italy,ITA,1972,0.5218065
Italy,ITA,1973,0.5861997
Italy,ITA,1974,0.6592869
Italy,ITA,1975,0.7597143
Italy,ITA,1976,0.9198746999999999
Italy,ITA,1977,0.9394326
Italy,ITA,1978,0.9255375
Italy,ITA,1979,0.9508824
Italy,ITA,1980,0.9437895000000001
Italy,ITA,1981,0.9151155000000001
Italy,ITA,1982,0.9119259
Italy,ITA,1983,0.9377540999999999
Italy,ITA,1984,1.1047508999999998
Italy,ITA,1985,1.1228426999999999
Italy,ITA,1986,1.1871954
Italy,ITA,1987,1.316898
Italy,ITA,1988,1.4286546
Italy,ITA,1989,1.5454026
Italy,ITA,1990,1.6353369
Italy,ITA,1991,1.7372952000000002
Italy,ITA,1992,1.7212842000000002
Italy,ITA,1993,1.7563508999999997
Italy,ITA,1994,1.6971956999999998
Italy,ITA,1995,1.8695006999999997
Italy,ITA,1996,1.9287243000000003
Italy,ITA,1997,2.002672044
Italy,ITA,1998,2.156202
Italy,ITA,1999,2.343603168
Italy,ITA,2000,2.44362582
Italy,ITA,2001,2.4503247000000004
Italy,ITA,2002,2.433703104
Italy,ITA,2003,2.683194516
Italy,ITA,2004,2.7843057360000003
Italy,ITA,2005,2.9797036919999997
Italy,ITA,2006,2.918115864
Italy,ITA,2007,2.9324205340749003
Italy,ITA,2008,2.91065456762029
Italy,ITA,2009,2.6754321054049903
Italy,ITA,2010,2.8493964259662
Italy,ITA,2011,2.6717785571346298
Italy,ITA,2012,2.56883698825459
Italy,ITA,2013,2.40265543779998
Italy,ITA,2014,2.1229773626303996
Italy,ITA,2015,2.3153550408720402
Italy,ITA,2016,2.4316501151844303
Italy,ITA,2017,2.5768366947986903
Italy,ITA,2018,2.49170699187543
Italy,ITA,2019,2.5484621299164503
Japan,JPN,1965,0.0657414
Japan,JPN,1966,0.06746310000000001
Japan,JPN,1967,0.06978960000000001
Japan,JPN,1968,0.075942
Japan,JPN,1969,0.0839719671886512
Japan,JPN,1970,0.128597372699141
Japan,JPN,1971,0.137886321641839
Japan,JPN,1972,0.13794052428550801
Japan,JPN,1973,0.19195250490417498
Japan,JPN,1974,0.26234263179467304
Japan,JPN,1975,0.314220913111678
Japan,JPN,1976,0.37668528859902894
Japan,JPN,1977,0.46002625472904496
Japan,JPN,1978,0.645639475806266
Japan,JPN,1979,0.766039714492918
Japan,JPN,1980,0.9065137786733091
Japan,JPN,1981,0.9083178218821941
Japan,JPN,1982,0.93018004305036
Japan,JPN,1983,1.00102811960226
Japan,JPN,1984,1.34633138253259
Japan,JPN,1985,1.44215162369515
Japan,JPN,1986,1.4674252104924599
Japan,JPN,1987,1.50496366317304
Japan,JPN,1988,1.59620414864597
Japan,JPN,1989,1.65801456157343
Japan,JPN,1990,1.81137208607586
Japan,JPN,1991,1.9152524392581103
Japan,JPN,1992,1.99119030368505
Japan,JPN,1993,2.0049792615749498
Japan,JPN,1994,2.14421305314629
Japan,JPN,1995,2.18223319306854
Japan,JPN,1996,2.3283805911961
Japan,JPN,1997,2.41685227335279
Japan,JPN,1998,2.48989975555054
Japan,JPN,1999,2.6151070859693997
Japan,JPN,2000,2.7239406153201
Japan,JPN,2001,2.7982219672827
Japan,JPN,2002,2.7376573637291
Japan,JPN,2003,3.0059361515897995
Japan,JPN,2004,2.9017459296332997
Japan,JPN,2005,2.97820691398063
Japan,JPN,2006,3.18781207130849
Japan,JPN,2007,3.43404230712027
Japan,JPN,2008,3.56758180801596
Japan,JPN,2009,3.32920891356274
Japan,JPN,2010,3.5977218498605903
Japan,JPN,2011,4.03290882168571
Japan,JPN,2012,4.43574290968171
Japan,JPN,2013,4.44732785095113
Japan,JPN,2014,4.49107627195704
Japan,JPN,2015,4.27383525859483
Japan,JPN,2016,4.1910280365662995
Japan,JPN,2017,4.2115134245366
Japan,JPN,2018,4.16549360412138
Japan,JPN,2019,3.89236188511854
Kazakhstan,KAZ,1985,0.3248415
Kazakhstan,KAZ,1986,0.3933216
Kazakhstan,KAZ,1987,0.4108806
Kazakhstan,KAZ,1988,0.4284396
Kazakhstan,KAZ,1989,0.44248679999999996
Kazakhstan,KAZ,1990,0.47163474
Kazakhstan,KAZ,1991,0.4951638
Kazakhstan,KAZ,1992,0.509211
Kazakhstan,KAZ,1993,0.4881402
Kazakhstan,KAZ,1994,0.35469179999999995
Kazakhstan,KAZ,1995,0.40736880000000003
Kazakhstan,KAZ,1996,0.34064459999999996
Kazakhstan,KAZ,1997,0.267388452
Kazakhstan,KAZ,1998,0.265070664
Kazakhstan,KAZ,1999,0.300118428
