Entity,Code,Year,Coal Consumption - EJ
Finland,FIN,2006,0.310154
Finland,FIN,2007,0.292871
Finland,FIN,2008,0.22335700000000003
Finland,FIN,2009,0.22496300000000002
Finland,FIN,2010,0.28413
Finland,FIN,2011,0.230823
Finland,FIN,2012,0.189006
Finland,FIN,2013,0.20894899999999997
Finland,FIN,2014,0.187289
Finland,FIN,2015,0.159858
Finland,FIN,2016,0.182831
Finland,FIN,2017,0.167502
Finland,FIN,2018,0.175473
Finland,FIN,2019,0.146333
France,FRA,1965,1.73208758549322
France,FRA,1966,1.60493071229498
France,FRA,1967,1.58415331056738
France,FRA,1968,1.5233790590322802
France,FRA,1969,1.52497101483774
France,FRA,1970,1.45141599661909
France,FRA,1971,1.32996655515681
France,FRA,1972,1.18300531483871
France,FRA,1973,1.17015040302332
France,FRA,1974,1.1844238399661298
France,FRA,1975,1.03839152524195
France,FRA,1976,1.2208712559911798
France,FRA,1977,1.1758509029084099
France,FRA,1978,1.2268240939466002
France,FRA,1979,1.33235468688816
France,FRA,1980,1.30449990175082
France,FRA,1981,1.1890512
France,FRA,1982,1.21584672
France,FRA,1983,1.10029104
France,FRA,1984,1.05214284
France,FRA,1985,1.02116052
France,FRA,1986,0.84405888
France,FRA,1987,0.7682778
France,FRA,1988,0.75027456
France,FRA,1989,0.81684468
France,FRA,1990,0.79507332
France,FRA,1991,0.84615228
France,FRA,1992,0.74608776
France,FRA,1993,0.60959808
France,FRA,1994,0.59954976
France,FRA,1995,0.61378488
France,FRA,1996,0.65397816
France,FRA,1997,0.57275424
France,FRA,1998,0.68119236
France,FRA,1999,0.61001676
France,FRA,2000,0.593140648428
France,FRA,2001,0.51907611456
France,FRA,2002,0.534995626068
France,FRA,2003,0.568725659172
France,FRA,2004,0.541398415572
France,FRA,2005,0.562264296336
France,FRA,2006,0.519543319572
France,FRA,2007,0.537872250744
France,FRA,2008,0.505472364
France,FRA,2009,0.450101892132
France,FRA,2010,0.48193517923199997
France,FRA,2011,0.408984669108
France,FRA,2012,0.46332128649708004
France,FRA,2013,0.484179254920836
France,FRA,2014,0.36161205706079996
France,FRA,2015,0.35100926804178
France,FRA,2016,0.341559144
France,FRA,2017,0.38811636
France,FRA,2018,0.35093757600000003
France,FRA,2019,0.269694923748379
Germany,DEU,1965,6.73011553459654
Germany,DEU,1966,6.28322193523105
Germany,DEU,1967,6.052695958988039
Germany,DEU,1968,6.13958050386379
Germany,DEU,1969,6.32145772025688
Germany,DEU,1970,6.242393196
Germany,DEU,1971,5.973768108
Germany,DEU,1972,5.831500644
Germany,DEU,1973,5.850466848
Germany,DEU,1974,5.875629516
Germany,DEU,1975,5.322846312
Germany,DEU,1976,5.619020544
Germany,DEU,1977,5.396408387999999
Germany,DEU,1978,5.466537288
Germany,DEU,1979,5.784399144
Germany,DEU,1980,5.9175393839999995
Germany,DEU,1981,6.016724676
Germany,DEU,1982,5.873326776
Germany,DEU,1983,6.087481596
Germany,DEU,1984,6.282879552000001
Germany,DEU,1985,6.249594492000001
Germany,DEU,1986,5.905355796
Germany,DEU,1987,5.881072356000001
Germany,DEU,1988,5.811822684
Germany,DEU,1989,5.904350964
Germany,DEU,1990,5.506887
Germany,DEU,1991,4.836943
Germany,DEU,1992,4.372192736000001
Germany,DEU,1993,4.1247871648
Germany,DEU,1994,4.001225736
Germany,DEU,1995,3.794181736
Germany,DEU,1996,3.7778467360000003
Germany,DEU,1997,3.6605457360000004
Germany,DEU,1998,3.5730443624
Germany,DEU,1999,3.4400939888
Germany,DEU,2000,3.5715449888
Germany,DEU,2001,3.581769736
Germany,DEU,2002,3.589735736
Germany,DEU,2003,3.6490317360000004
Germany,DEU,2004,3.557196045
Germany,DEU,2005,3.4033940744
Germany,DEU,2006,3.5399205618000003
Germany,DEU,2007,3.6298322069999998
Germany,DEU,2008,3.354509632
Germany,DEU,2009,3.003452771
Germany,DEU,2010,3.22622
Germany,DEU,2011,3.2788480000000004
Germany,DEU,2012,3.3698669999999997
Germany,DEU,2013,3.468235
Germany,DEU,2014,3.333222
Germany,DEU,2015,3.294201
Germany,DEU,2016,3.203766
Germany,DEU,2017,3.009347
Germany,DEU,2018,2.904084
Germany,DEU,2019,2.3040000000000003
Greece,GRC,1965,0.088215876
Greece,GRC,1966,0.08804840400000001
Greece,GRC,1967,0.08415468
Greece,GRC,1968,0.09504036
Greece,GRC,1969,0.091983996
Greece,GRC,1970,0.105842304
Greece,GRC,1971,0.156000168
Greece,GRC,1972,0.16663464
Greece,GRC,1973,0.19598410800000002
Greece,GRC,1974,0.20640924
Greece,GRC,1975,0.27029980800000003
Greece,GRC,1976,0.319410972
Greece,GRC,1977,0.339716952
Greece,GRC,1978,0.30207762
Greece,GRC,1979,0.16583914800000002
Greece,GRC,1980,0.16583914800000002
Greece,GRC,1981,0.164164428
Greece,GRC,1982,0.166676508
Greece,GRC,1983,0.20439957600000003
Greece,GRC,1984,0.21825788399999999
Greece,GRC,1985,0.25309206
Greece,GRC,1986,0.241536492
Greece,GRC,1987,0.27574264800000003
Greece,GRC,1988,0.309488256
Greece,GRC,1989,0.332724996
Greece,GRC,1990,0.33741576111599997
Greece,GRC,1991,0.324617090328
Greece,GRC,1992,0.338717646576
Greece,GRC,1993,0.33857018748
Greece,GRC,1994,0.33929672288400003
Greece,GRC,1995,0.338155108128
Greece,GRC,1996,0.328958885664
Greece,GRC,1997,0.35427956349600004
Greece,GRC,1998,0.37062160685999995
Greece,GRC,1999,0.35650413594
Greece,GRC,2000,0.377812100916
Greece,GRC,2001,0.39051380541599995
Greece,GRC,2002,0.375716272572
Greece,GRC,2003,0.37773895752
Greece,GRC,2004,0.38720891296800003
Greece,GRC,2005,0.381953516004
Greece,GRC,2006,0.35174671696800003
Greece,GRC,2007,0.37085899842
Greece,GRC,2008,0.34908931314
Greece,GRC,2009,0.352829507184
Greece,GRC,2010,0.329420103552
Greece,GRC,2011,0.33065818218000004
Greece,GRC,2012,0.34077202560000003
Greece,GRC,2013,0.292540340808
Greece,GRC,2014,0.28115283096
Greece,GRC,2015,0.23558688172800002
Greece,GRC,2016,0.182491600716
Greece,GRC,2017,0.20080709226
Greece,GRC,2018,0.191433642552
Greece,GRC,2019,0.13865856477119398
Hong Kong,HKG,1965,0.005149764
Hong Kong,HKG,1966,0.004438008
Hong Kong,HKG,1967,0.00355878
Hong Kong,HKG,1968,0.002553948
Hong Kong,HKG,1969,0.0015072479999999999
Hong Kong,HKG,1970,0.000879228
Hong Kong,HKG,1971,0.001130436
Hong Kong,HKG,1972,0.000544284
Hong Kong,HKG,1973,0.00029307599999999997
Hong Kong,HKG,1974,0.00029307599999999997
Hong Kong,HKG,1975,0.000251208
Hong Kong,HKG,1976,0.000334944
Hong Kong,HKG,1977,0.00029307599999999997
Hong Kong,HKG,1978,0.00020934
Hong Kong,HKG,1979,0.000167472
Hong Kong,HKG,1980,0.000083736
Hong Kong,HKG,1981,0.00146538
Hong Kong,HKG,1982,0.03747186
Hong Kong,HKG,1983,0.088006536
Hong Kong,HKG,1984,0.11488579199999999
Hong Kong,HKG,1985,0.142225596
Hong Kong,HKG,1986,0.164583108
Hong Kong,HKG,1987,0.20624176800000002
Hong Kong,HKG,1988,0.238605732
Hong Kong,HKG,1989,0.255646008
Hong Kong,HKG,1990,0.229939056
Hong Kong,HKG,1991,0.248109768
Hong Kong,HKG,1992,0.263014776
Hong Kong,HKG,1993,0.3045897
Hong Kong,HKG,1994,0.217587996
Hong Kong,HKG,1995,0.23454453600000003
Hong Kong,HKG,1996,0.17429648399999997
Hong Kong,HKG,1997,0.147082284
Hong Kong,HKG,1998,0.182837556
Hong Kong,HKG,1999,0.156289
Hong Kong,HKG,2000,0.181619
Hong Kong,HKG,2001,0.286878
Hong Kong,HKG,2002,0.22315900000000002
Hong Kong,HKG,2003,0.283015
Hong Kong,HKG,2004,0.264263
Hong Kong,HKG,2005,0.287504
Hong Kong,HKG,2006,0.287043
Hong Kong,HKG,2007,0.313193
Hong Kong,HKG,2008,0.286998
Hong Kong,HKG,2009,0.299692
Hong Kong,HKG,2010,0.260723
Hong Kong,HKG,2011,0.310129
Hong Kong,HKG,2012,0.305268
Hong Kong,HKG,2013,0.325355
Hong Kong,HKG,2014,0.341014
Hong Kong,HKG,2015,0.280444
Hong Kong,HKG,2016,0.280423
Hong Kong,HKG,2017,0.26268400000000003
Hong Kong,HKG,2018,0.26268400000000003
Hong Kong,HKG,2019,0.258369
Hungary,HUN,1965,0.45677988
Hungary,HUN,1966,0.438064884
Hungary,HUN,1967,0.380035836
Hungary,HUN,1968,0.375095412
Hungary,HUN,1969,0.38070572399999997
Hungary,HUN,1970,0.386902188
Hungary,HUN,1971,0.37450926
Hungary,HUN,1972,0.363958524
Hungary,HUN,1973,0.36584258399999997
Hungary,HUN,1974,0.348927912
Hungary,HUN,1975,0.33243192
Hungary,HUN,1976,0.33682806
Hungary,HUN,1977,0.342605844
Hungary,HUN,1978,0.34227090000000004
Hungary,HUN,1979,0.34490858399999996
Hungary,HUN,1980,0.338209704
Hungary,HUN,1981,0.339842556
Hungary,HUN,1982,0.354328884
Hungary,HUN,1983,0.333101808
Hungary,HUN,1984,0.324142056
Hungary,HUN,1985,0.318364272
Hungary,HUN,1986,0.31463802
Hungary,HUN,1987,0.314470548
Hungary,HUN,1988,0.296718516
Hungary,HUN,1989,0.265778064
Hungary,HUN,1990,0.257793124644
Hungary,HUN,1991,0.24006014258400002
Hungary,HUN,1992,0.21648590463599998
Hungary,HUN,1993,0.195010677
Hungary,HUN,1994,0.18499333932
Hungary,HUN,1995,0.18196829258400002
Hungary,HUN,1996,0.17970005181600002
Hungary,HUN,1997,0.17165419452
Hungary,HUN,1998,0.166578285672
Hungary,HUN,1999,0.173414408976
Hungary,HUN,2000,0.161975024676
Hungary,HUN,2001,0.153898436268
Hungary,HUN,2002,0.148488755724
Hungary,HUN,2003,0.151957728864
Hungary,HUN,2004,0.144085749372
Hungary,HUN,2005,0.12813697213199998
Hungary,HUN,2006,0.128624190048
Hungary,HUN,2007,0.130804298676
Hungary,HUN,2008,0.127058117508
Hungary,HUN,2009,0.10698236963999999
Hungary,HUN,2010,0.11271141928799999
Hungary,HUN,2011,0.11357092746
Hungary,HUN,2012,0.10927250737199999
Hungary,HUN,2013,0.09567696294
Hungary,HUN,2014,0.094575876408
Hungary,HUN,2015,0.09801390909600001
Hungary,HUN,2016,0.09182343222000001
Hungary,HUN,2017,0.093855998016
Hungary,HUN,2018,0.08879491044
Hungary,HUN,2019,0.0787208587626515
Iceland,ISL,1965,0.00027367502400000004
Iceland,ISL,1966,0.000201516336
Iceland,ISL,1967,0.00015487718399999998
Iceland,ISL,1968,0.000122317776
Iceland,ISL,1969,0.00008623843199999999
Iceland,ISL,1970,0.000057638952
Iceland,ISL,1971,0.00003959928
Iceland,ISL,1972,0.000028599479999999998
Iceland,ISL,1973,0.000018039672
Iceland,ISL,1974,0.000014519736000000001
Iceland,ISL,1975,0.000009744
Iceland,ISL,1976,0.000009912000000000001
Iceland,ISL,1977,0.00000903
Iceland,ISL,1978,0.000007644
Iceland,ISL,1979,0.000659988
Iceland,ISL,1980,0.0008799839999999999
Iceland,ISL,1981,0.0014959728
Iceland,ISL,1982,0.0013952448000000002
Iceland,ISL,1983,0.0019941984
Iceland,ISL,1984,0.0027561312
Iceland,ISL,1985,0.0029467008000000003
Iceland,ISL,1986,0.0033191424
Iceland,ISL,1987,0.0026473824
Iceland,ISL,1988,0.0026695584000000004
Iceland,ISL,1989,0.0028518912
Iceland,ISL,1990,0.0027203616
Iceland,ISL,1991,0.0028063008
Iceland,ISL,1992,0.0022106592000000003
Iceland,ISL,1993,0.0022835520000000003
Iceland,ISL,1994,0.0022560768
Iceland,ISL,1995,0.0026538048
Iceland,ISL,1996,0.0026287488
Iceland,ISL,1997,0.0027265248
Iceland,ISL,1998,0.0024476544
Iceland,ISL,1999,0.0028626911999999997
Iceland,ISL,2000,0.0039588192
Iceland,ISL,2001,0.004294684799999999
Iceland,ISL,2002,0.004278
Iceland,ISL,2003,0.0042
Iceland,ISL,2004,0.0044
Iceland,ISL,2005,0.0042
Iceland,ISL,2006,0.0043
Iceland,ISL,2007,0.0046
Iceland,ISL,2008,0.004
Iceland,ISL,2009,0.0037
Iceland,ISL,2010,0.0039
Iceland,ISL,2011,0.0039
Iceland,ISL,2012,0.00399
Iceland,ISL,2013,0.0045899999999999995
Iceland,ISL,2014,0.0037600000000000003
Iceland,ISL,2015,0.0041600000000000005
Iceland,ISL,2016,0.00484
Iceland,ISL,2017,0.0048
Iceland,ISL,2018,0.0048
Iceland,ISL,2019,0.0048
India,IND,1965,1.48826646405563
India,IND,1966,1.48469530056468
India,IND,1967,1.5094269050695401
India,IND,1968,1.5617689813686202
India,IND,1969,1.65902834536862
India,IND,1970,1.57251195634216
India,IND,1971,1.59433992660924
India,IND,1972,1.6836591128344598
India,IND,1973,1.66121786483446
India,IND,1974,1.8750819675938402
India,IND,1975,2.01566232812801
India,IND,1976,2.09892539662031
India,IND,1977,2.19724620288739
India,IND,1978,2.12639080462031
India,IND,1979,2.25897437711261
India,IND,1980,2.3744339376467796
India,IND,1981,2.6717127022183997
India,IND,1982,2.642054517
India,IND,1983,2.8045729833317705
India,IND,1984,2.9459189886245
India,IND,1985,3.0866294853756298
India,IND,1986,3.3164641930971097
India,IND,1987,3.641867404873
India,IND,1988,3.9080064600619195
India,IND,1989,4.24778806751933
India,IND,1990,4.59369051975688
India,IND,1991,4.88835970768696
India,IND,1992,5.177723624449059
India,IND,1993,5.36265117929811
India,IND,1994,5.5342334933429305
India,IND,1995,5.87380825038998
India,IND,1996,6.04253709929203
India,IND,1997,6.3213245531027304
India,IND,1998,6.5316250691772595
India,IND,1999,6.47033361027685
India,IND,2000,6.882449181507059
India,IND,2001,6.93981084750939
India,IND,2002,7.24844212617259
India,IND,2003,7.59174426569299
India,IND,2004,8.07670268127261
India,IND,2005,8.84200806222394
India,IND,2006,9.18153409467522
India,IND,2007,10.0496538779602
India,IND,2008,10.8551443669236
India,IND,2009,11.7578616483113
India,IND,2010,12.157704785790902
India,IND,2011,12.754227460059301
India,IND,2012,13.8159272292132
India,IND,2013,14.770269810374801
India,IND,2014,16.2256929095842
India,IND,2015,16.5492820134761
India,IND,2016,16.856492893854
India,IND,2017,17.4570086135682
India,IND,2018,18.5576636894843
India,IND,2019,18.6199874197353
Indonesia,IDN,1965,0.0054009719999999995
Indonesia,IDN,1966,0.006615144
Indonesia,IDN,1967,0.004647348
Indonesia,IDN,1968,0.003475044
Indonesia,IDN,1969,0.0041868
Indonesia,IDN,1970,0.0036425159999999997
Indonesia,IDN,1971,0.0041868
Indonesia,IDN,1972,0.0041868
Indonesia,IDN,1973,0.0028051559999999996
Indonesia,IDN,1974,0.003056364
Indonesia,IDN,1975,0.0038937240000000003
Indonesia,IDN,1976,0.0038937240000000003
Indonesia,IDN,1977,0.0041868
Indonesia,IDN,1978,0.0055684440000000005
Indonesia,IDN,1979,0.0083736
Indonesia,IDN,1980,0.010592603999999999
Indonesia,IDN,1981,0.01130436
Indonesia,IDN,1982,0.01067634
Indonesia,IDN,1983,0.01067634
Indonesia,IDN,1984,0.011178756000000001
Indonesia,IDN,1985,0.0376812
Indonesia,IDN,1986,0.060541128
Indonesia,IDN,1987,0.094914756
Indonesia,IDN,1988,0.09914342400000001
Indonesia,IDN,1989,0.148798872
Indonesia,IDN,1990,0.143236529853181
Indonesia,IDN,1991,0.14495859836867903
Indonesia,IDN,1992,0.176943253507341
Indonesia,IDN,1993,0.20626825448613398
Indonesia,IDN,1994,0.20634057161500802
Indonesia,IDN,1995,0.227078891353997
Indonesia,IDN,1996,0.270680065252855
Indonesia,IDN,1997,0.333823947797716
Indonesia,IDN,1998,0.35824287112561204
Indonesia,IDN,1999,0.4930704000000001
Indonesia,IDN,2000,0.55104987406199
Indonesia,IDN,2001,0.6995943954323002
Indonesia,IDN,2002,0.7216409128874391
Indonesia,IDN,2003,0.9687122721044041
Indonesia,IDN,2004,0.8899768717781401
Indonesia,IDN,2005,1.01993986101142
Indonesia,IDN,2006,1.2084917520391498
Indonesia,IDN,2007,1.51619314845024
Indonesia,IDN,2008,1.31894871973899
Indonesia,IDN,2009,1.38854877650897
Indonesia,IDN,2010,1.65259380097879
Indonesia,IDN,2011,1.9623392104404598
Indonesia,IDN,2012,2.21927350668842
Indonesia,IDN,2013,2.3865062094616603
Indonesia,IDN,2014,1.88866162805873
Indonesia,IDN,2015,2.14132002871126
Indonesia,IDN,2016,2.23346818923328
Indonesia,IDN,2017,2.39330114192496
Indonesia,IDN,2018,2.83851484502447
Indonesia,IDN,2019,3.4062178140293597
Iran,IRN,1965,0.008834148
Iran,IRN,1966,0.009713376
Iran,IRN,1967,0.010718208
Iran,IRN,1968,0.011806776000000001
Iran,IRN,1969,0.013020948000000001
Iran,IRN,1970,0.014360723999999998
Iran,IRN,1971,0.010117485936
Iran,IRN,1972,0.01580789142
Iran,IRN,1973,0.02657969046
Iran,IRN,1974,0.029110108644
Iran,IRN,1975,0.053926109604
Iran,IRN,1976,0.053298089604
Iran,IRN,1977,0.053918489628
Iran,IRN,1978,0.032946012935999996
Iran,IRN,1979,0.047555390988
Iran,IRN,1980,0.050081371163999994
Iran,IRN,1981,0.041821191576
Iran,IRN,1982,0.056407207284000005
Iran,IRN,1983,0.053220591936
Iran,IRN,1984,0.04114619568
Iran,IRN,1985,0.040480787556
Iran,IRN,1986,0.039869975304
Iran,IRN,1987,0.039219011639999996
Iran,IRN,1988,0.040471199783999996
Iran,IRN,1989,0.029732978880000004
Iran,IRN,1990,0.029740222044000002
Iran,IRN,1991,0.042451179372
Iran,IRN,1992,0.037387830924
Iran,IRN,1993,0.045959424696000006
Iran,IRN,1994,0.046144230048
Iran,IRN,1995,0.043217991792000005
Iran,IRN,1996,0.045209987496
Iran,IRN,1997,0.046339209324
Iran,IRN,1998,0.053960985648
Iran,IRN,1999,0.051353572211999994
Iran,IRN,2000,0.054574770528
Iran,IRN,2001,0.053503200936
Iran,IRN,2002,0.050693606928000005
Iran,IRN,2003,0.054925791839999995
Iran,IRN,2004,0.057496403304
Iran,IRN,2005,0.065169970344
Iran,IRN,2006,0.062905581432
Iran,IRN,2007,0.06557542005599999
Iran,IRN,2008,0.049103753364000004
Iran,IRN,2009,0.056840541084
Iran,IRN,2010,0.053831404188000004
Iran,IRN,2011,0.059757610248
Iran,IRN,2012,0.047043596556
Iran,IRN,2013,0.060069401244
Iran,IRN,2014,0.06843973553999999
Iran,IRN,2015,0.065345439132
Iran,IRN,2016,0.0633274434
Iran,IRN,2017,0.068914728
Iran,IRN,2018,0.055432568699004994
Iran,IRN,2019,0.05172906754713599
Iraq,IRQ,1965,0
Iraq,IRQ,1966,0
Iraq,IRQ,1967,0
Iraq,IRQ,1968,0
Iraq,IRQ,1969,0
Iraq,IRQ,1970,0
Iraq,IRQ,1971,0
Iraq,IRQ,1972,0
Iraq,IRQ,1973,0
Iraq,IRQ,1974,0
Iraq,IRQ,1975,0
Iraq,IRQ,1976,0
Iraq,IRQ,1977,0
Iraq,IRQ,1978,0
Iraq,IRQ,1979,0
Iraq,IRQ,1980,0
Iraq,IRQ,1981,0
Iraq,IRQ,1982,0
Iraq,IRQ,1983,0
Iraq,IRQ,1984,0
Iraq,IRQ,1985,0
Iraq,IRQ,1986,0
Iraq,IRQ,1987,0
Iraq,IRQ,1988,0
Iraq,IRQ,1989,0
Iraq,IRQ,1990,0
Iraq,IRQ,1991,0
Iraq,IRQ,1992,0
Iraq,IRQ,1993,0
Iraq,IRQ,1994,0
Iraq,IRQ,1995,0
Iraq,IRQ,1996,0
Iraq,IRQ,1997,0
Iraq,IRQ,1998,0
Iraq,IRQ,1999,0
Iraq,IRQ,2000,0
Iraq,IRQ,2001,0
Iraq,IRQ,2002,0
Iraq,IRQ,2003,0
Iraq,IRQ,2004,0
Iraq,IRQ,2005,0
Iraq,IRQ,2006,0
Iraq,IRQ,2007,0
Iraq,IRQ,2008,0
Iraq,IRQ,2009,0
Iraq,IRQ,2010,0
Iraq,IRQ,2011,0
Iraq,IRQ,2012,0
Iraq,IRQ,2013,0
Iraq,IRQ,2014,0
Iraq,IRQ,2015,0
Iraq,IRQ,2016,0
Iraq,IRQ,2017,0
Iraq,IRQ,2018,0
Iraq,IRQ,2019,0
Ireland,IRL,1965,0.130879368
Ireland,IRL,1966,0.149091948
Ireland,IRL,1967,0.158763456
Ireland,IRL,1968,0.193890708
Ireland,IRL,1969,0.184596012
Ireland,IRL,1970,0.09001619999999999
Ireland,IRL,1971,0.085913136
Ireland,IRL,1972,0.07996788
Ireland,IRL,1973,0.078000084
Ireland,IRL,1974,0.084112812
Ireland,IRL,1975,0.07121746799999999
Ireland,IRL,1976,0.073227132
Ireland,IRL,1977,0.076702176
Ireland,IRL,1978,0.072557244
Ireland,IRL,1979,0.083233584
Ireland,IRL,1980,0.07887931200000001
Ireland,IRL,1981,0.08256369599999999
Ireland,IRL,1982,0.087336648
Ireland,IRL,1983,0.094747284
Ireland,IRL,1984,0.090811692
Ireland,IRL,1985,0.104335056
Ireland,IRL,1986,0.114676452
Ireland,IRL,1987,0.14733349199999998
Ireland,IRL,1988,0.150013044
Ireland,IRL,1989,0.15030612
Ireland,IRL,1990,0.14494150257615399
Ireland,IRL,1991,0.139039170969794
Ireland,IRL,1992,0.132432528200721
Ireland,IRL,1993,0.12868644699005
Ireland,IRL,1994,0.123133002789874
Ireland,IRL,1995,0.123976128839421
Ireland,IRL,1996,0.12465129365999998
Ireland,IRL,1997,0.11875918071239999
Ireland,IRL,1998,0.1195485223032
Ireland,IRL,1999,0.102849076944
Ireland,IRL,2000,0.10950931277999999
Ireland,IRL,2001,0.114700400496
Ireland,IRL,2002,0.110268086544
Ireland,IRL,2003,0.106742466
Ireland,IRL,2004,0.0997288900384012
Ireland,IRL,2005,0.110824596
Ireland,IRL,2006,0.099980784
Ireland,IRL,2007,0.09763617599999999
Ireland,IRL,2008,0.095542776
Ireland,IRL,2009,0.08352666
Ireland,IRL,2010,0.083149848
Ireland,IRL,2011,0.081600732
Ireland,IRL,2012,0.09466354800000001
Ireland,IRL,2013,0.08566192800000001
Ireland,IRL,2014,0.08419654800000001
Ireland,IRL,2015,0.09181943911560199
Ireland,IRL,2016,0.088215876
Ireland,IRL,2017,0.0751121302150734
Ireland,IRL,2018,0.0590581793932379
Ireland,IRL,2019,0.0401535399774428
Israel,ISR,1965,0
Israel,ISR,1966,0
Israel,ISR,1967,0
Israel,ISR,1968,0
Israel,ISR,1969,0
Israel,ISR,1970,0
Israel,ISR,1971,0
Israel,ISR,1972,0
Israel,ISR,1973,0
Israel,ISR,1974,0
Israel,ISR,1975,0
Israel,ISR,1976,0
Israel,ISR,1977,0
Israel,ISR,1978,0
Israel,ISR,1979,0
Israel,ISR,1980,0.000041868
Israel,ISR,1981,0.000041868
Israel,ISR,1982,0.02323674
Israel,ISR,1983,0.043793927999999996
Israel,ISR,1984,0.070882524
Israel,ISR,1985,0.07733019599999999
Israel,ISR,1986,0.085871268
Israel,ISR,1987,0.09143971199999999
Israel,ISR,1988,0.087629724
Israel,ISR,1989,0.09466354800000001
Israel,ISR,1990,0.099234821844
Israel,ISR,1991,0.10745447320800001
Israel,ISR,1992,0.132254480592
Israel,ISR,1993,0.149423626296
Israel,ISR,1994,0.158372157672
Israel,ISR,1995,0.172868450256
Israel,ISR,1996,0.209568264336
Israel,ISR,1997,0.227887900812
Israel,ISR,1998,0.24463296554400002
Israel,ISR,1999,0.240268017204
Israel,ISR,2000,0.261880446276
Israel,ISR,2001,0.302287629888
Israel,ISR,2002,0.319537748304
Israel,ISR,2003,0.331156913796
Israel,ISR,2004,0.334344910788
Israel,ISR,2005,0.3324134227176
Israel,ISR,2006,0.328633644681857
Israel,ISR,2007,0.336094689374365
Israel,ISR,2008,0.330731259422048
Israel,ISR,2009,0.32387664795701
Israel,ISR,2010,0.32371114935494893
Israel,ISR,2011,0.33210699124428006
Israel,ISR,2012,0.36888826095853905
Israel,ISR,2013,0.2967896916
Israel,ISR,2014,0.27580402830056605
Israel,ISR,2015,0.270097860811421
Israel,ISR,2016,0.230835497762361
Israel,ISR,2017,0.209494210061386
Israel,ISR,2018,0.197212904644557
Israel,ISR,2019,0.20942134766516898
Italy,ITA,1965,0.361153368
Italy,ITA,1966,0.375639696
Italy,ITA,1967,0.41164617600000003
Italy,ITA,1968,0.398667096
Italy,ITA,1969,0.409217832
Italy,ITA,1970,0.41323716
Italy,ITA,1971,0.39921138
Italy,ITA,1972,0.371494764
Italy,ITA,1973,0.376937604
Italy,ITA,1974,0.410473872
Italy,ITA,1975,0.41156244
Italy,ITA,1976,0.408087396
Italy,ITA,1977,0.40130478
Italy,ITA,1978,0.408213
Italy,ITA,1979,0.44798760000000004
Italy,ITA,1980,0.525610872
Italy,ITA,1981,0.5386736879999999
Italy,ITA,1982,0.60227118
Italy,ITA,1983,0.563710752
Italy,ITA,1984,0.63932436
Italy,ITA,1985,0.631201968
Italy,ITA,1986,0.620441892
Italy,ITA,1987,0.61587828
Italy,ITA,1988,0.577275984
Italy,ITA,1989,0.602313048
Italy,ITA,1990,0.612932614992
Italy,ITA,1991,0.582207071436
Italy,ITA,1992,0.510699206988
Italy,ITA,1993,0.44665033608000004
Italy,ITA,1994,0.471609148788
Italy,ITA,1995,0.50726577978
Italy,ITA,1996,0.46676703085199994
Italy,ITA,1997,0.4735838111399999
Italy,ITA,1998,0.49162381124399995
Italy,ITA,1999,0.490965604416
Italy,ITA,2000,0.524088509652
Italy,ITA,2001,0.556907453208
Italy,ITA,2002,0.5748417784800001
Italy,ITA,2003,0.620276555268
Italy,ITA,2004,0.6948458078759999
Italy,ITA,2005,0.6895207006919999
Italy,ITA,2006,0.6980804458200001
Italy,ITA,2007,0.683453985624
Italy,ITA,2008,0.66132327258
Italy,ITA,2009,0.51776439012
Italy,ITA,2010,0.5724990545399999
Italy,ITA,2011,0.641771921412
Italy,ITA,2012,0.657839896848
Italy,ITA,2013,0.566651225376
Italy,ITA,2014,0.552410704404
Italy,ITA,2015,0.51622364772
Italy,ITA,2016,0.459836369604
Italy,ITA,2017,0.40285410534000005
Italy,ITA,2018,0.369385705368
Italy,ITA,2019,0.297949181161731
Japan,JPN,1965,2.0394823896000003
Japan,JPN,1966,2.17358224416
Japan,JPN,1967,2.38750092864
Japan,JPN,1968,2.4568381047599996
Japan,JPN,1969,2.6243377376400003
Japan,JPN,1970,2.5282988258400003
Japan,JPN,1971,2.2955977378799997
Japan,JPN,1972,2.2432371984
Japan,JPN,1973,2.3717573046
Japan,JPN,1974,2.51404444656
Japan,JPN,1975,2.35174775004
Japan,JPN,1976,2.2996459548
Japan,JPN,1977,2.1695641722
Japan,JPN,1978,1.96463664072
Japan,JPN,1979,2.0981315026800003
Japan,JPN,1980,2.43741763296
Japan,JPN,1981,2.7326519283599997
Japan,JPN,1982,2.60621056836
Japan,JPN,1983,2.56889655072
Japan,JPN,1984,2.8727296959599995
Japan,JPN,1985,2.99817543492
Japan,JPN,1986,2.85507228564
Japan,JPN,1987,2.9135752794
Japan,JPN,1988,3.1491786571200002
Japan,JPN,1989,3.1541906754
Japan,JPN,1990,3.26768310036
Japan,JPN,1991,3.2417308018799997
Japan,JPN,1992,3.1869167976
Japan,JPN,1993,3.2500997964
Japan,JPN,1994,3.40317255384
Japan,JPN,1995,3.52747990188
Japan,JPN,1996,3.62009694204
Japan,JPN,1997,3.7186056471599995
Japan,JPN,1998,3.54498993684
Japan,JPN,1999,3.7295177039999996
Japan,JPN,2000,3.9981720995999996
Japan,JPN,2001,4.0937567436
Japan,JPN,2002,4.3484690952
Japan,JPN,2003,4.4685339588
