Name,Date time,Maximum Temperature,Minimum Temperature,Temperature,Wind Chill,Heat Index,Precipitation,Snow Depth,Wind Speed,Wind Gust,Visibility,Cloud Cover,Relative Humidity,Conditions
russia,05/10/1973,47.9,41.9,44.6,36,,0,0.2,13.4,,5.1,64.5,76.48,"Snow, Partially cloudy"
russia,05/11/1973,46.5,42.9,44.3,37.6,,0,,12.4,,4.3,97.3,88.1,Overcast
russia,05/12/1973,58.8,42,49.1,35.4,,0,0,13.4,,6.2,89.9,77.89,Overcast
russia,05/13/1973,53.6,43.7,49,36.5,,0,,18.9,,5.4,82,79.24,Overcast
russia,05/14/1973,60.6,39.2,50.8,34.4,,0,0,14.5,,6.2,21,61.06,Clear
russia,05/15/1973,66.3,47.4,55.2,43.7,,0,,12.9,,6.2,28.3,55.23,Partially cloudy
russia,05/16/1973,64.5,44.7,54.9,41.7,,0,,12.4,,5.6,50.7,65.19,Partially cloudy
russia,05/17/1973,77,48.3,62.2,45.3,,0,,13.4,,5.4,39.6,60.02,Partially cloudy
russia,05/18/1973,75.1,52.7,64.4,,,0,,15.7,,6.2,42.2,52.51,Partially cloudy
russia,05/19/1973,66.3,55.5,60.4,,,0,,14.6,,6,66.5,79.72,Partially cloudy
russia,05/20/1973,68.2,50.1,59.5,,,0,,15.7,,6.2,20.7,55.73,Clear
russia,05/21/1973,64.5,41.9,55.1,38.4,,0,0,13.6,,6.2,11.6,56.49,Clear
russia,05/22/1973,66.3,46.5,57.7,45.7,,0,,8.9,,5.4,53.7,73.93,Partially cloudy
russia,05/23/1973,71.7,54.6,61.5,,,0,,6.7,,4.7,60.7,77.38,Partially cloudy
russia,05/24/1973,74.9,50.1,64.7,,,0,,12.4,,5.6,40.7,66.19,Partially cloudy
russia,05/25/1973,74.4,52.7,61.4,,,0,,11.2,,6.1,39.1,80.95,Partially cloudy
russia,05/26/1973,65,47.4,53.5,42.1,,0,,21.2,,4.4,87.9,91.67,Overcast
russia,05/27/1973,53.7,45,49.3,38.8,,0,,14.5,,6.2,70.7,76.25,Partially cloudy
russia,05/28/1973,65.3,41.9,54.9,38.4,,0,0,13.4,,6.2,16.1,56.14,Clear
russia,05/29/1973,68.1,44.7,58.5,39.9,,0,0,15.9,,6.7,9.5,45.98,Clear
russia,05/30/1973,66.3,47.3,58.9,42.3,,0,,14.6,,6.2,13.2,45.13,Clear
russia,05/31/1973,66.3,43.7,56.7,,,0,,8.9,,6.2,12.8,53.66,Clear
russia,06/01/1973,67.7,41,57.7,43.4,,0,,4.4,,6.2,5.2,52.43,Clear
russia,06/02/1973,73.5,45.6,62.2,,,0,,1.8,,6.2,13.7,51.58,Clear
russia,06/03/1973,76.7,46.4,63.2,,,0,,7.8,,5.7,5,54.07,Clear
russia,06/04/1973,75.4,48.2,65.1,,,0,,4.2,,6.1,4.6,53.45,Clear
russia,06/05/1973,77.1,48.3,66.5,,,0,,6.1,,6.1,3.9,54.52,Clear
russia,06/06/1973,78.1,54.4,68,,,0,,6.2,,6.1,17,55.78,Clear
russia,06/07/1973,78.3,51.8,67.9,,,0,,8.1,,6,16.8,60.36,Clear
russia,06/08/1973,78.1,53.6,67.4,,,0,,8,,6.2,16.3,63.45,Clear
russia,06/09/1973,82.1,62.7,73.8,,80.8,0,,12.2,,6,5.7,53.16,Clear
russia,06/10/1973,80.5,59.9,69.7,,80.1,0,,13.4,,6.2,8,60.52,Clear
russia,06/11/1973,76.9,59,68,,,0.75,,12.2,,6.4,41.1,67.02,"Rain, Partially cloudy"
russia,06/12/1973,64.5,50,59.7,,,0.02,,12.6,,6.8,26.5,56.32,"Rain, Partially cloudy"
russia,06/13/1973,69.8,42.8,59.3,48,,0,0,14.5,,6.2,12.9,60.99,Clear
russia,06/14/1973,76.8,53.6,66.4,,,0,,10.6,,6.1,7.7,63.93,Clear
russia,06/15/1973,78.5,53.6,68.5,,,0.08,,12.4,,5.9,14.5,61.12,Rain
russia,06/16/1973,68.9,57.3,62.1,,,0,,6.7,,4,75.2,85.99,Overcast
russia,06/17/1973,67.7,52.7,61.3,,,0.16,,12.3,,4.4,57.9,80.58,"Rain, Partially cloudy"
russia,06/18/1973,69.8,47.3,59.5,,,0,,10,,6.7,14.9,60.61,Clear
russia,06/19/1973,66.3,47.2,57.6,,,0,,8.4,,6,36.6,75.17,Partially cloudy
russia,06/20/1973,65.3,50,56.9,47.3,,0,,8.1,,6.4,74.7,75.62,Partially cloudy
russia,06/21/1973,70.7,52.7,60.8,,,0.08,,8.4,,6.3,31.1,68.91,"Rain, Partially cloudy"
russia,06/22/1973,71.5,55.5,63.8,,,0,,10.6,,6.2,32.5,57.44,Partially cloudy
russia,06/23/1973,71.7,54.5,64,,,0,,12.3,,6.4,15.1,52.19,Clear
russia,06/24/1973,71.8,50.9,62.6,,,0,,12.2,,6.4,27.5,57.4,Partially cloudy
russia,06/25/1973,71.7,50.1,62,,,0,,11.2,,6.3,26.5,58.27,Partially cloudy
russia,06/26/1973,70.8,50,62.9,,,0,,6.7,,6.8,26.4,53.53,Partially cloudy
russia,06/27/1973,75.2,50.1,65,,,0,,6.4,,6.2,15.5,52.44,Clear
russia,06/28/1973,79,56.2,70.4,,,0,,8.5,,6.2,14.4,49.69,Clear
russia,06/29/1973,81.7,58.1,70.2,,81.6,0,0,8.1,,6.3,20.4,65.6,Clear
russia,06/30/1973,85.7,60.8,72.4,,84.3,0,,14.3,,6,35.9,66.62,Partially cloudy
russia,07/01/1973,78,60.9,66.7,,,0.01,,12.4,,5.4,66.2,77.03,"Rain, Partially cloudy"
russia,07/02/1973,70,59.1,63.3,,,0.51,,14.1,,5.4,75.5,87.28,"Rain, Overcast"
russia,07/03/1973,78.2,60,68.1,,,0.16,,12.6,,6.3,44.2,64.47,"Rain, Partially cloudy"
russia,07/04/1973,80.7,57.3,71.1,,79.9,0,,6.4,,6.2,3.5,53.38,Clear
russia,07/05/1973,83.4,59.1,71.5,,82.4,0,,6.1,,6.4,15.2,60.55,Clear
russia,07/06/1973,82.2,60.9,70,,82,0.02,,8.2,,6.4,38.7,68.18,"Rain, Partially cloudy"
russia,07/07/1973,82.5,61.8,69.5,,82.6,0,,6.7,,6.3,27.4,72.21,Partially cloudy
russia,07/08/1973,69.8,55.5,64,,,0.55,,12.3,,6.7,3.3,53.01,Rain
russia,07/09/1973,61.8,45.5,55.8,,,0,,10.4,,6.2,5.6,54.58,Clear
russia,07/10/1973,62.8,46.5,56,,,0,,8.4,,6.3,21.1,51.49,Clear
russia,07/11/1973,69.9,48.3,60.6,,,0,,8.4,,6.1,30.6,61.05,Partially cloudy
russia,07/12/1973,71.7,53.6,61.6,,,0.28,,10.4,,6.2,42.9,82.87,"Rain, Partially cloudy"
russia,07/13/1973,82.2,55.6,68.2,,81.3,0,,7.4,,6.3,16.3,63.94,Clear
russia,07/14/1973,78.7,57.3,68.6,,,0.04,,8.6,,6.3,15.8,60.39,Rain
russia,07/15/1973,76.8,51.8,65.9,,,0,,7.3,,6.2,12,57.71,Clear
russia,07/16/1973,78.7,50.8,66.8,,,0,,6.7,,6.2,7.6,52.94,Clear
russia,07/17/1973,84.3,51.9,69.6,,82.1,0,,6.1,,6.3,15.2,51.92,Clear
russia,07/18/1973,76.8,60.9,68.5,,,0,,6.4,,6.2,30.8,62.69,Partially cloudy
russia,07/19/1973,70.6,60.8,63.7,,,0.16,,10.1,,6.4,58.7,75.16,"Rain, Partially cloudy"
russia,07/20/1973,62.7,58.1,59.7,,,0.91,,10.5,,3.6,96.8,95.37,"Rain, Overcast"
russia,07/21/1973,64.2,58.2,60,,,0.2,,8.2,,4.4,93.5,93.7,"Rain, Overcast"
russia,07/22/1973,69,54.5,61.6,,,0.02,,6.7,,5.8,66.6,82.29,"Rain, Partially cloudy"
russia,07/23/1973,75.1,45.4,63.8,,,0.2,,7.7,,5.8,34.9,75.81,"Rain, Partially cloudy"
russia,07/24/1973,65.7,55.5,59.4,,,1.77,,10.8,,4.8,82.5,91.39,"Rain, Overcast"
russia,07/25/1973,74.9,53.7,64.1,,,0.04,,13.4,,6.3,18.1,69.57,Rain
russia,07/26/1973,74.7,51.8,64.7,,,0,,12.3,,5.7,35,74.17,Partially cloudy
russia,07/27/1973,75.3,60.9,67.4,,,0.12,,8.6,,6.1,52.6,73.85,"Rain, Partially cloudy"
russia,07/28/1973,75.1,56.3,66.3,,,0,,5.6,,6.2,14.1,63.82,Clear
russia,07/29/1973,67.8,50.9,59.9,,,0,,13.4,,6.3,31.1,68.08,Partially cloudy
russia,07/30/1973,57.4,45.5,52.6,,,0.16,,5.1,,6.2,45.9,75.34,"Rain, Partially cloudy"
russia,07/31/1973,60.8,48.3,54.9,46.9,,0.08,,10.4,,6.5,67.2,76.71,"Rain, Partially cloudy"
russia,08/01/1973,73.5,51.8,62.5,,,0,,9.6,,6.2,30.6,68.81,Partially cloudy
russia,08/02/1973,76.7,53.7,64.2,,,0,,8.3,,6.3,15.1,72.82,Clear
russia,08/03/1973,77,55.4,66.6,,,0,,12.1,,6.1,13.2,67.83,Clear
russia,08/04/1973,78.5,55.4,66.9,,,0,,4.4,,5.8,10.3,65.3,Clear
russia,08/05/1973,78.9,56.2,69.1,,,0.39,,8.2,,6.2,4.3,62.32,Rain
russia,08/06/1973,80.4,59,68.8,,81.3,0,,13.4,,5.9,22.8,72.84,Clear
russia,08/07/1973,78.9,59,69.1,,,0.04,,6.4,,5.5,9.2,72.49,Rain
russia,08/08/1973,83.9,63.6,74.5,,84.8,0,,10.3,,6.1,24.1,65.52,Clear
russia,08/09/1973,71,59.9,64.8,,,0.79,,6.7,,4.5,73.4,90.44,"Rain, Partially cloudy"
russia,08/10/1973,64.5,57.3,60.8,,,1.02,,10.2,,4.5,86.1,92.78,"Rain, Overcast"
russia,08/11/1973,73.2,57.3,64.6,,,0,,6.3,,5.4,63.7,79,Partially cloudy
russia,08/12/1973,64.5,59.1,62.1,,,0,,11.2,,5.3,87.6,87.51,Overcast
russia,08/13/1973,69.6,60.9,63.5,,,0.16,,6.7,,5.3,92.5,90.71,"Rain, Overcast"
russia,08/14/1973,62.7,60,61.3,,,1.54,,8.7,,6.1,92.7,95.06,"Rain, Overcast"
russia,08/15/1973,68.1,59.1,62.5,,,0.55,,8.6,,6.2,84.4,90.6,"Rain, Overcast"
russia,08/16/1973,71.5,57.3,64,,,5.79,,6.4,,7.8,54.2,83.5,"Rain, Partially cloudy"
russia,08/17/1973,75,58.1,65.4,,,0.04,,8.7,,5.4,35.7,80.87,"Rain, Partially cloudy"
russia,08/18/1973,68.1,52.7,61.3,,,0,,6.5,,6.3,32.7,73.55,Partially cloudy
russia,08/19/1973,69.9,48.3,59.8,,,0,,3.9,,5.9,3.7,70.52,Clear
russia,08/20/1973,73.5,53.8,64,,,0,,11.9,,6.4,36.6,70.33,Partially cloudy
russia,08/21/1973,75,57.4,64.4,,,0,,10.5,,5.4,39.9,80.25,Partially cloudy
russia,08/22/1973,64,49.1,57.3,48.4,,0.79,,12.4,,6,56.5,76.73,"Rain, Partially cloudy"
russia,08/23/1973,57.2,41.2,50.4,38.6,,0.04,,19.3,,6.3,28.3,76.5,"Rain, Partially cloudy"
russia,08/24/1973,60.9,42.9,52.3,41.3,,0,,16.2,,6.3,24.6,74.67,Clear
russia,08/25/1973,55.2,44.7,50,42.8,,0.04,,12.3,,6.4,48.3,86.23,"Rain, Partially cloudy"
russia,08/26/1973,53.4,41.1,46.7,37.8,,0.12,,12.4,,6.5,64.2,84.66,"Rain, Partially cloudy"
russia,08/27/1973,50,40.1,45.5,39.2,,0.06,,10.7,,6.5,65.5,83.49,"Rain, Partially cloudy"
russia,08/28/1973,53.1,35.7,44.7,36.6,,0.01,0,5.5,,6.4,32.1,76,"Rain, Partially cloudy"
russia,08/29/1973,55.4,40.1,48,43.3,,0.06,,3.4,,6.4,54.9,76.93,"Rain, Partially cloudy"
russia,08/30/1973,60.6,37.4,49.6,,,0,0,6.3,,6.3,11,67.06,Clear
russia,08/31/1973,66,41.9,54.2,,,0,0,8.5,,6.3,18.2,71.94,Clear
russia,09/01/1973,71.4,46.5,59,48.2,,0,,10.2,,6.2,13.6,72.42,Clear
russia,09/02/1973,58.8,49.2,53.4,,,0.08,,15.7,,6.3,85.3,85.31,"Rain, Overcast"
russia,09/03/1973,57.3,50.1,53.4,,,0.43,,6.3,,5.1,82.7,93.69,"Rain, Overcast"
russia,09/04/1973,56.4,46.5,51.5,45.4,,0.2,,8,,6.2,73.1,91.39,"Rain, Partially cloudy"
russia,09/05/1973,53.8,43.7,49.8,45.4,,0.24,,10.6,,6.5,63.1,75.47,"Rain, Partially cloudy"
russia,09/06/1973,57,40.1,49.2,40.3,,0,0,14.6,,5.9,46.1,87.25,Partially cloudy
russia,09/07/1973,56.9,45.5,50,41.4,,0.08,,15.1,,6.2,54.4,79.88,"Rain, Partially cloudy"
russia,09/08/1973,49.7,44.7,46.8,41.3,,0.28,,11.2,,6.6,77.6,84.72,"Rain, Overcast"
russia,09/09/1973,56.9,41.1,48.2,39.2,,0.08,,10.5,,6.6,76,78.87,"Rain, Overcast"
russia,09/10/1973,59.1,46.5,55.8,42.8,,0.06,,17.9,,6.5,50.4,76.46,"Rain, Partially cloudy"
russia,09/11/1973,50.1,41.1,45.6,35.9,,0.04,,12.4,,6.6,59.1,76.19,"Rain, Partially cloudy"
russia,09/12/1973,52.8,37.5,42.8,36.2,,0,0,8.7,,5.8,47.1,84.1,Partially cloudy
russia,09/13/1973,52.4,39.3,44.4,37.2,,0.55,,8.3,,5.8,59.4,83.64,"Rain, Partially cloudy"
russia,09/14/1973,51,36.5,44.2,32,,0.12,,10.5,,5.7,73.9,84.86,"Rain, Partially cloudy"
russia,09/15/1973,41.1,35.4,38.1,28.9,,0.2,0,12.6,,6.6,88.2,91.59,"Rain, Overcast"
russia,09/16/1973,41.2,37.5,39.9,34.4,,0.02,,10.4,,6.6,90.9,81.65,"Rain, Overcast"
russia,09/17/1973,44.3,35.6,39.9,33.9,,0,0,10.1,,6.3,53.9,79.12,Partially cloudy
russia,09/18/1973,49.8,31.1,40.1,27.9,,0,0,12.4,,6.4,32,72.64,Partially cloudy
russia,09/19/1973,51.6,41.1,45.1,37.7,,0,0,8.1,,6.5,64.5,77.15,Partially cloudy
russia,09/20/1973,56.3,36.5,45.4,33.4,,0,0,8.7,,6.2,28.2,71.1,Partially cloudy
russia,09/21/1973,57.2,40.1,48.4,37.1,,0,,16.3,,5.9,51.8,74.77,Partially cloudy
russia,09/22/1973,53.7,33.7,44.2,28,,0.02,,12.3,,2.9,96.7,92.23,"Rain, Overcast"
russia,09/23/1973,39,27.5,33.9,26.1,,0.47,0,8.6,,6.4,63.1,76.16,"Rain, Partially cloudy"
russia,09/24/1973,39,24.9,31.4,30.5,,0,0,10.1,,6.4,32.7,70.05,Partially cloudy
russia,09/25/1973,43.7,24.8,34.7,,,0,,1.8,,6.3,11.3,63.12,Clear
russia,09/26/1973,42.6,26.6,34.6,29.1,,0,,6.5,,5.4,34.9,73.38,Partially cloudy
russia,09/27/1973,42.7,30.2,37.3,29.9,,0,0,7.7,,3.8,85.8,77.82,Overcast
russia,09/28/1973,49.5,39.3,43.3,34.6,,0,0,14.3,,5.6,89,70.97,Overcast
russia,09/29/1973,59,42.9,49.6,38.8,,0,,12.4,,6.2,19.4,55.87,Clear
russia,09/30/1973,60.6,39.3,49,39.2,,0,0,10.4,,6,1.2,59.7,Clear
russia,10/01/1973,59.1,43.8,50.4,41.8,,0,,11.2,,6,45.4,66.64,Partially cloudy
russia,10/02/1973,53.7,43.7,47.9,44.1,,0.2,,12.4,,6,69.8,83.61,"Rain, Partially cloudy"
russia,10/03/1973,50.1,44.7,47.5,42.4,,0.16,,11.2,,5.2,85.6,92.04,"Rain, Overcast"
russia,10/04/1973,49.2,42,44.7,36.4,,0,0,12.5,,6.9,74.7,84.66,Partially cloudy
russia,10/05/1973,55.2,41.1,47.5,37.7,,0,0,10.9,,6.4,21.2,74.87,Clear
russia,10/06/1973,50.1,34.7,42.4,30.3,,0,0,12.5,,6.4,16.8,65.63,Clear
russia,10/07/1973,48.3,31.1,38.9,30.9,,0,0,6.7,,6.3,16.3,69.51,Clear
russia,10/08/1973,52.7,37.4,45.1,39.8,,0,0,13.4,,6.4,46.5,61.06,Partially cloudy
russia,10/09/1973,58.8,43.7,50.1,40.6,,0,,13.4,,6.3,24.1,54.79,Clear
russia,10/10/1973,52.8,42.9,47.5,39.5,,0.02,0,16.3,,5.9,48.5,74.29,"Rain, Partially cloudy"
russia,10/11/1973,57.8,39.3,44.2,35.2,,0,0,20.1,,6.5,52.8,75.64,Partially cloudy
russia,10/12/1973,37.5,28.5,32.7,22.2,,0.04,0,8.5,,6.5,59.9,66.78,"Rain, Partially cloudy"
russia,10/13/1973,33.9,28.4,31.5,23.9,,0.16,0,8.5,,4.1,84.9,88.57,"Rain, Overcast"
russia,10/14/1973,34.7,27.4,31.6,19.8,,0.71,0,14.3,,5.1,72,89.59,"Rain, Partially cloudy"
russia,10/15/1973,37.5,23,31,26,,0,0,10.5,,5.4,37.8,84.38,Partially cloudy
russia,10/16/1973,44.8,34.7,39.5,26.6,,0.35,0,14.1,,3.6,97.6,92.04,"Rain, Overcast"
russia,10/17/1973,51.9,45.5,48.2,41.6,,0,,10.1,,1.8,92.4,95.85,Overcast
russia,10/18/1973,49.8,33.8,44.2,31.4,,0.04,,20.6,,4.8,86.3,79.71,"Rain, Overcast"
russia,10/19/1973,35.4,29.3,33.1,22.9,,0.24,0,10.6,,4.6,64.9,88.21,"Rain, Partially cloudy"
russia,10/20/1973,35.4,27.5,30.7,18,,0.04,0,12.3,,6.4,41.5,82.73,"Rain, Partially cloudy"
russia,10/21/1973,37.2,23.9,30.2,19.5,,0,0,12.2,,6.4,43.9,77.11,Partially cloudy
russia,10/22/1973,33.9,28.5,31.6,23.5,,0.01,0,8.1,,4.5,55.2,83.13,"Rain, Partially cloudy"
russia,10/23/1973,32.1,28.5,30.9,19.8,,0.75,,9.2,,2.2,92.8,94.62,"Rain, Overcast"
russia,10/24/1973,28.5,23.1,26.4,16.9,,0.12,,11.2,,5.8,85.8,78.29,"Rain, Overcast"
russia,10/25/1973,30.2,24.9,27.2,15.6,,0,,12.3,,6.6,72.6,82.87,Partially cloudy
russia,10/26/1973,35.8,28.5,33,18.8,,0.2,,12.3,,4.8,91.6,92.91,"Rain, Overcast"
russia,10/27/1973,35.7,32.9,34.6,26,,0,0,8.9,,6.3,94.8,91.37,Overcast
russia,10/28/1973,33.6,27.5,29.9,20.5,,0.04,,10.6,,6.2,95.2,76.95,"Rain, Overcast"
russia,10/29/1973,31.1,27.5,29.4,19.2,,0,,15.7,,6.7,97.8,75.97,Overcast
russia,10/30/1973,33.9,29.3,31.8,20.4,,0.04,1.18,12.2,,3.3,96.3,93.89,"Snow, Overcast"
russia,10/31/1973,33.6,29.3,31.2,20.9,,0.04,,10.9,,4.8,91,88.89,"Rain, Overcast"
russia,11/01/1973,31.7,27.5,29,16.7,,0.43,,15.5,,2.9,86.3,89.42,"Rain, Overcast"
russia,11/02/1973,32.1,29.3,30.4,21.2,,0.14,,12.8,,2.1,90.8,95.99,"Rain, Overcast"
russia,11/03/1973,32.9,27.5,29.7,19.1,,0.01,,10.5,,3.1,96.9,92.35,"Rain, Overcast"
russia,11/04/1973,34.7,32.2,33.5,26.9,,0.08,,8.5,,1.9,90,96.92,"Rain, Overcast"
russia,11/05/1973,33.9,30.3,32.9,23.7,,0.06,,12.9,,3.5,79.9,91.89,"Rain, Overcast"
russia,11/06/1973,32.9,26.6,29.2,15.4,,0,,14.2,,4.2,81.2,89.15,Overcast
russia,11/07/1973,35.7,32.9,34.8,24,,0.12,,14.5,,5.7,99.2,89.63,"Rain, Overcast"
russia,11/08/1973,35.7,31.9,33.6,24.6,,0.02,,13.4,,5.6,79.6,86.89,"Rain, Overcast"
russia,11/09/1973,42.5,29.3,34,22.9,,0.02,,14.4,,5.2,91.3,89.89,"Rain, Overcast"
russia,11/10/1973,40.9,33.9,38.4,29,,0.16,0,14.5,,6.3,71.7,88.27,"Rain, Partially cloudy"
russia,11/11/1973,35.7,28.6,32.9,23.5,,0.04,,10.6,,6.5,45.5,79.61,"Rain, Partially cloudy"
russia,11/12/1973,40.7,29.3,36.1,25.7,,0.12,0,20.7,,5.8,75.1,83.53,"Rain, Overcast"
russia,11/13/1973,37.5,32,34.5,26.2,,0,0,16.3,,5.2,84,85.15,Overcast
russia,11/14/1973,39.1,34.7,36.8,27.1,,0.16,0,14.3,,6.1,89.6,89.72,"Rain, Overcast"
russia,11/15/1973,37.2,28.5,32.8,21.1,,0.05,0,12.5,,5.4,83.9,82.73,"Rain, Overcast"
russia,11/16/1973,28.5,17.7,24.5,11.5,,0.16,,14.5,,6.3,45.8,76.09,"Rain, Partially cloudy"
russia,11/17/1973,22.1,12.2,16.7,9.4,,0,,3.4,,5.3,27.3,87.46,Partially cloudy
russia,11/18/1973,18.9,12.2,14.9,9.6,,0,0,3.8,,2.6,85.1,92.39,Overcast
russia,11/19/1973,26.5,17.7,23.2,12.8,,10.1,,10.1,,5.1,86.7,85.84,"Rain, Overcast"
russia,11/20/1973,33.6,25.7,28.7,14.3,,0.04,,16.2,,4,96.3,88.58,"Rain, Overcast"
russia,11/21/1973,33.6,23,30.1,14.7,,0.06,,6.9,,3,88.7,92.81,"Rain, Overcast"
russia,11/22/1973,23.1,8.4,16.1,3.1,,0.06,,12.4,,5.4,76.9,80.76,"Rain, Overcast"
russia,11/23/1973,34.7,7.6,23,-1.4,,0.08,,15.7,,3.9,81.8,89.79,"Rain, Overcast"
russia,11/24/1973,35.7,24.8,29.2,14.4,,0.12,,17.3,,5.8,68.5,80.71,"Rain, Partially cloudy"
russia,11/25/1973,34.7,24.9,29,7.8,,0.28,,30.5,,3.4,75.8,92.39,"Rain, Overcast"
russia,11/26/1973,24.9,19.4,21.4,4.1,,0.28,,26.2,,3.8,81.9,80.69,"Rain, Overcast"
russia,11/27/1973,21.3,14.1,17.2,2,,0.01,,15.7,,6.4,66.8,78.78,"Rain, Partially cloudy"
russia,11/28/1973,21.3,15.8,19.4,5.8,,0,3.94,14.1,,5.8,66.9,81.78,"Snow, Partially cloudy"
russia,11/29/1973,22.8,11.3,16.9,-0.3,,0,,12.2,,5.9,54.1,81.82,Partially cloudy
russia,11/30/1973,17,7.7,13.1,-4.9,,0.02,,12.1,,4.2,49.7,83.24,"Rain, Partially cloudy"
russia,12/01/1973,13.9,8.6,11.8,-3.7,,0,,10.5,,5.1,79.8,84.06,Overcast
russia,12/02/1973,14.1,3.3,10.3,-7.4,,0.2,,10.7,,2.3,76.7,84.95,"Rain, Overcast"
russia,12/03/1973,6.7,-1.3,2.1,-12.7,,0.01,,10.3,,6.2,11.6,79.15,Rain
russia,12/04/1973,22.8,3.3,13.8,-12.1,,0.12,,10.8,,2.9,96.9,81,"Rain, Overcast"
russia,12/05/1973,24.9,14.7,22.1,7.3,,0.31,,32.1,,2.7,76.9,90.29,"Rain, Overcast"
russia,12/06/1973,13.6,-0.5,4.8,-10.8,,0.04,,10.2,,5.3,53.7,81,"Rain, Partially cloudy"
russia,12/07/1973,15.4,-3.2,7,-9,,0.04,,6.3,,2.9,67.8,85.59,"Rain, Partially cloudy"
russia,12/08/1973,14.1,-10.4,-0.6,-16.9,,0.08,,6.2,,3.7,29,83.59,"Rain, Partially cloudy"
russia,12/09/1973,3.2,-12.3,-2.5,-13.2,,0.04,,10.3,,2.1,74.6,81.97,"Rain, Partially cloudy"
russia,12/10/1973,3,-12.9,-5.3,-22.4,,0.12,,8.5,,4.9,29.7,81,"Rain, Partially cloudy"
russia,12/11/1973,22.9,-9.5,8.9,-18.6,,0,,16.3,,5.2,52.6,79.17,Partially cloudy
russia,12/12/1973,21.1,17.7,18.9,3,,0,,17,,5.3,73.6,77.35,Partially cloudy
russia,12/13/1973,30.3,21.4,26.9,9.2,,0.06,,18.8,,5,72.7,84.69,"Rain, Partially cloudy"
russia,12/14/1973,28.5,22.1,26.2,11.4,,0.02,,14.2,,3.3,98.7,88.81,"Rain, Overcast"
russia,12/15/1973,28.5,24.9,27.3,18.1,,0.16,7.87,10.4,,2.3,95.1,93.03,"Snow, Overcast"
russia,12/16/1973,28.2,20.4,24.5,13.5,,0,,10.1,,2.2,93.2,93.71,Overcast
russia,12/17/1973,33.9,25.7,29,16.5,,0.01,,22.3,,3.5,95,89.1,"Rain, Overcast"
russia,12/18/1973,32.1,24.9,28.8,14.5,,0,,14.8,,5.6,82.7,82.69,Overcast
russia,12/19/1973,30.1,26.7,27.9,17,,0.1,,10.3,,4.8,92.8,89.07,"Rain, Overcast"
russia,12/20/1973,26.5,17.7,22.5,7.8,,0,,12.6,,6.1,62.1,81.26,Partially cloudy
russia,12/21/1973,23.1,10.4,20.6,12.3,,0.02,,10.3,,5.9,79.8,85.56,"Rain, Overcast"
russia,12/22/1973,23.1,7.7,16.7,6.7,,0.08,,8.1,,2,76.4,91.48,"Rain, Overcast"
russia,12/23/1973,35.4,23.1,30.9,17.2,,0.08,,12.4,,1.9,61.5,97.11,"Rain, Partially cloudy"
russia,12/24/1973,35.7,32.9,34,24.9,,0.02,,12.4,,3.5,97.4,94.8,"Rain, Overcast"
russia,12/25/1973,33.9,32.1,33.3,25.8,,0,,10.6,,1.7,76,97.26,Overcast
russia,12/26/1973,35.5,30.3,32.5,22.6,,0,,12.3,,1.6,78.7,96.13,Overcast
russia,12/27/1973,35.5,32.1,33.6,25.1,,0,,12.5,,3.1,98.2,95.01,Overcast
russia,12/28/1973,35.4,29.3,31.9,20.5,,0,,14.1,,5.5,97.9,83.37,Overcast
russia,12/29/1973,35.7,31.1,33.9,21.9,,0,,14.5,,6.3,71.3,76.35,Partially cloudy
russia,12/30/1973,33.9,28.5,31.6,21.9,,0.04,7.09,12.4,,6.1,90.2,84.88,"Snow, Overcast"
russia,12/31/1973,35.7,32.1,34.1,22.6,,0,,16.4,,5.7,90.7,88.02,Overcast
russia,01/01/1974,32.2,31.1,32,20.4,,0,,15.7,,6,85.1,80.27,Overcast
russia,01/02/1974,32.1,2.2,21.5,-2.9,,1.75,3.54,18.8,,5.1,51.9,73.71,"Snow, Partially cloudy"
russia,01/03/1974,11.7,-6,2.4,-4.6,,0,,5.7,,5.5,13.8,70.66,Clear
russia,01/04/1974,19.5,6.8,13.5,-4.3,,0,,14.9,,6,43.3,79.24,Partially cloudy
russia,01/05/1974,23.4,12.2,18.4,-0.5,,0,,11.9,,5.2,19.7,76.85,Clear
russia,01/06/1974,26.5,23.1,24.6,13.6,,0,5.91,8.6,,3.5,100,89.94,"Snow, Overcast"
russia,01/07/1974,24.9,-0.4,13.6,-11.4,,0,,13.5,,5.9,37.9,76.86,Partially cloudy
russia,01/08/1974,6.6,-6.8,-1.1,-15.1,,0,,4.3,,3.8,16.6,83.3,Clear
russia,01/09/1974,8.7,-6.7,-0.1,-17.8,,0,,6.7,,3.5,23.6,77.96,Clear
russia,01/10/1974,12.3,0.4,5,-8.5,,0,,4.3,,3.9,40.1,76.3,Partially cloudy
russia,01/11/1974,12.3,-3.2,2.1,,,0,,2.2,,3.6,5.9,77.49,Clear
russia,01/12/1974,15.6,-5,4.4,-5.4,,0,,4.2,,3.9,3.1,66.63,Clear
russia,01/13/1974,13.5,-1.3,4.2,-10.5,,0,,5.4,,5.1,6.2,70.75,Clear
russia,01/14/1974,8.4,-7.5,0.7,-11.3,,0,,5.3,,2.8,17.2,83.84,Clear
russia,01/15/1974,6.9,-9.5,-1.5,-11.9,,0,,5.3,,1.8,2.8,80.53,Clear
russia,01/16/1974,14.1,-6.7,2.9,-17,,0,5.91,10.7,,3.8,0,79.7,Snow
